CBSA Name,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans,Precip,Pressure,RH,Site,Temp,Wind
"Kingsport-Bristol-Bristol, TN-VA",36.608,-82.1641,10.8305084746,42.9322033898,NA,NA,NA,NA,0.354189120548,4.61095890411,10.3664304822,21.7205479452,0.0308770142276,44.1829268293,7.44548071233,49.9726027397,28700,Metropolitan Statistical Area,309544.0,2009.9,154.0,633.5,108463.0,0.871419733745,10005.0,0.0803827520548,5721.0,0.0459639904553,278.0,0.00223352374525,124467.0,NA,NA,NA,724058-53818-2010,55.9849102898,3.74170389606
"Kinston, NC",35.231459,-77.568792,9.50603448276,38.1637931034,NA,NA,NA,NA,NA,NA,NA,NA,0.0312194859813,41.285046729,NA,NA,28820,Micropolitan Statistical Area,59495.0,400.6,148.5,567.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,723067-93726-2010,59.0008992132,4.4241875979
"Klamath Falls, OR",42.190296,-121.731369,9.82372881356,35.7627118644,5.92434364985,22.152637486,17.3375,16.0125,NA,NA,NA,NA,NA,NA,NA,NA,28900,Micropolitan Statistical Area,66380.0,5941.1,11.2,1219.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.6,1015.05558474,NA,725895-94236-2010,44.4028104575,5.87030117518
"Kokomo, IN",40.485479,-86.132879,12.5026785714,45.9821428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29020,Metropolitan Statistical Area,98688.0,553.6,178.3,1480.3,33091.0,0.875446440382,2601.0,0.0688113442155,1972.0,0.0521706923464,135.0,0.00357152305617,37799.0,643.5,NA,NA,724387-54807-2010,53.9217628705,7.71800202902
"La Crosse, WI-MN",43.7775,-91.2269,8.15992075,33.1766784452,NA,NA,NA,NA,NA,NA,NA,NA,0.0300076901408,34.7558685446,NA,NA,29100,Metropolitan Statistical Area,133665.0,1003.7,133.2,1877.9,59727.0,0.806641996651,5913.0,0.0798579223165,7614.0,0.102830749284,790.0,0.0106693317487,74044.0,1606.9,1015.66601419,NA,726430-14920-2010,47.8135402142,6.09555110643
"La Grande, OR",45.339,-118.095206,5.86721311475,24.3770491803,5.92261936962,22.9781659389,12.2,11.3090909091,NA,NA,NA,NA,NA,NA,NA,NA,29260,Micropolitan Statistical Area,25748.0,2036.6,12.6,572.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.8,NA,NA,726884-24148-2010,49.4037709497,7.58886030678
"Laconia, NH",43.566111,-71.496361,5.80322580645,22.5483870968,NA,NA,NA,NA,NA,NA,NA,NA,0.0345572934783,37.1467391304,NA,NA,29060,Micropolitan Statistical Area,60088.0,400.2,150.1,409.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,830.4,NA,NA,726155-54736-2010,48.8545454545,5.7257368123
"Lafayette, IN",40.431639,-86.8525,12.9381135138,47.6107921929,NA,NA,NA,NA,NA,NA,NA,NA,0.034304826087,43.2282608696,NA,NA,29140,Metropolitan Statistical Area,201789.0,1278.4,157.8,3227.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1317.3,1016.07365174,NA,724386-14835-2010,51.7205165114,5.79668209135
"Lafayette, LA",30.2464034132,-92.0341532231,9.42066115702,37.9669421488,13.3333311575,NA,22.5874125874,20.8251748252,NA,NA,NA,NA,0.0291539889807,38.0303030303,NA,NA,29180,Metropolitan Statistical Area,273738.0,1006.4,272.0,1524.5,176738.0,0.83539971923,22360.0,0.105690557333,11400.0,0.0538851678712,1063.0,0.00502455556553,211561.0,1581.8,1016.60371092,NA,722405-13976-2010,67.0030892428,4.91980024057
"Lake Charles, LA",30.2019352407,-93.392649444,9.30248962656,37.132780083,10.8556211111,41.9313186813,NA,NA,NA,NA,6.66175393113,14.5702479339,0.0277226322581,35.2525345622,3.3554868144,11.2520775623,29340,Metropolitan Statistical Area,199607.0,2348.5,85.0,1309.9,76754.0,0.847820083728,9520.0,0.105157349416,3845.0,0.0424716395489,412.0,0.00455092730667,90531.0,NA,NA,NA,722248-53995-2010,69.2239049394,5.83180670207
"Lakeland, FL",28.028889,-81.972222,7.798,32.14,9.41392364127,38.3036211699,15.4463040446,14.2817294282,NA,NA,NA,NA,0.0266940616438,34.8438356164,NA,NA,29460,Metropolitan Statistical Area,602095.0,1797.8,334.9,1462.8,169719.0,0.815110270104,21758.0,0.104497252853,15430.0,0.0741057363507,1309.0,0.00628674069236,208216.0,NA,NA,NA,722119-12883-2010,73.7637733377,5.7634283534
"Lancaster, PA",40.046667,-76.283333,11.7257447487,43.3202479339,12.206557377,45.1967213115,15.9201101928,14.7052341598,NA,NA,8.44258785205,18.2602739726,0.0314813419204,47.1241217799,NA,NA,29540,Metropolitan Statistical Area,519445.0,943.8,550.4,2940.2,184628.0,0.793123297793,19991.0,0.085877157561,25891.0,0.111222324367,2276.0,0.00977722027957,232786.0,1315.7,1014.42754005,NA,725116-54737-2010,53.9586359901,6.46676812478
"Lansing-East Lansing, MI",42.738618,-84.534633,8.85982142857,33.9642857143,NA,NA,NA,NA,NA,NA,7.92099366484,16.021978022,0.0313705369565,36.4695652174,NA,NA,29620,Metropolitan Statistical Area,464036.0,1697.7,273.3,3222.2,177971.0,0.798545333806,20022.0,0.0898375278751,20353.0,0.0913227052663,4523.0,0.0202944330526,222869.0,1088.2,1015.83347711,NA,725390-14836-2010,48.6187918186,7.04032284295
"Laramie, WY",41.311586,-105.591725,4.81826086957,19.8173913043,NA,NA,23.0123152709,20.8669950739,NA,NA,NA,NA,NA,NA,NA,NA,29660,Micropolitan Statistical Area,36299.0,4273.8,8.5,2499.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.5,1013.84432234,NA,725645-24022-2010,38.2221101408,9.87181970613
"Las Cruces, NM",31.9433142507,-106.616445854,8.27277628032,32.102425876,6.18053554724,24.6195014663,37.4319606088,31.9606087735,NA,NA,6.83022420455,18.8252840909,0.0317817565217,38.3299771167,NA,NA,29740,Metropolitan Statistical Area,209233.0,3807.5,55.0,1782.3,66247.0,0.807417609204,8331.0,0.101538124025,7173.0,0.0874244344774,297.0,0.00361983229329,82048.0,NA,1014.43766323,NA,722704-99999-2010,74.0395693136,5.96402487576
"Las Vegas-Paradise, NV",36.061590887,-115.182186496,6.3113022113,25.2604422604,6.18896223367,25.4222335543,14.8684730454,13.7612193057,0.553074815074,9.66045066045,9.47097458678,22.5,0.0367806997258,43.1005484461,NA,NA,29820,Metropolitan Statistical Area,1951269.0,7891.4,247.3,6527.2,701730.0,0.790162631196,95418.0,0.107442660202,59280.0,0.0667505176881,31655.0,0.0356441909146,888083.0,208.7,1010.64706537,NA,723860-23169-2010,69.3576774474,7.92181832606
"Laurel, MS",31.688638,-89.135115,12.2579831933,47.3865546218,13.3116666667,50.6333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29860,Micropolitan Statistical Area,84823.0,1371.0,61.9,298.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1236.6,NA,NA,722348-53808-2010,62.798198995,4.72117836199
"Lebanon, NH-VT",43.629611,-72.309583,6.66531959038,26.9554896142,NA,NA,NA,NA,NA,NA,NA,NA,0.0240553041096,29.0630136986,NA,NA,30100,Micropolitan Statistical Area,174724.0,3365.1,51.9,212.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1498.3,1012.52001831,NA,726116-94765-2010,48.6333061672,3.37482285607
"Lewiston-Auburn, ME",44.089406,-70.214219,7.14375,28.1517857143,7.91873617313,31.425,13.4,12.4,NA,NA,NA,NA,0.0252385860465,31.8093023256,NA,NA,30340,Metropolitan Statistical Area,107702.0,467.9,230.2,1838.6,38253.0,0.787050182088,5986.0,0.123161121741,4183.0,0.0860646462153,181.0,0.00372404995576,48603.0,1363.9,NA,NA,726184-94709-2010,47.4990418322,5.67229344134
"Lexington-Fayette, KY",38.0523555758,-84.5024051515,12.2177489177,46.8268398268,9.78052363371,39.4311377246,19.3275862069,17.9137931034,NA,NA,9.43106575068,21.5424657534,0.0347472428571,42.3408163265,2.13108200559,10.7695530726,30460,Metropolitan Statistical Area,472099.0,1468.5,321.5,2918.6,204380.0,0.80567337864,27445.0,0.108189186206,19349.0,0.0762744603352,2502.0,0.00986297481827,253676.0,1398.1,1016.61413963,NA,724220-93820-2010,53.3722324592,6.60186512876
"Lima, OH",40.770944,-84.0539,11.0384615385,41.9230769231,NA,NA,18.9529411765,17.5058823529,NA,NA,NA,NA,0.0351134883721,43.0976744186,1.87507560822,6.70136986301,30620,Metropolitan Statistical Area,106331.0,402.5,264.2,1497.7,45100.0,0.875286263246,4012.0,0.0778636028413,2234.0,0.0433567519311,180.0,0.00349338198191,51526.0,1056.8,1015.86148814,NA,724298-04850-2010,49.3441571007,7.84994409059
"Lincoln, NE",40.81259,-96.68302,9.00833333333,34.9055555556,NA,NA,NA,NA,0.415774117978,6.90449438202,NA,NA,0.0244842046512,28.4697674419,NA,NA,30700,Metropolitan Statistical Area,302157.0,1409.0,214.5,3748.0,135181.0,0.814873532178,15433.0,0.0930304053239,13524.0,0.0815229185253,1754.0,0.0105731439732,165892.0,1324.5,1015.80256083,NA,725510-14939-2010,50.1187231079,8.38170742698
"Little Rock-North Little Rock-Conway, AR",34.7867213151,-92.3168700217,12.1683962264,46.9896226415,12.0540983607,46.8852459016,21.2277777778,19.6222222222,0.430200396122,5.8296398892,9.98530592877,21.7945205479,0.0286975908676,36.4630136986,1.30643797521,3.01239669421,30780,Metropolitan Statistical Area,699757.0,4085.2,171.3,1404.3,284802.0,0.844909220363,34172.0,0.101376527827,16094.0,0.047745342352,2012.0,0.0059689094577,337080.0,NA,NA,NA,723400-03952-2010,NA,NA
"Logan, UT-ID",41.7542784776,-111.835174157,10.2990049751,36.5348258706,14.6561330878,51.5,22.5378151261,20.7478991597,NA,NA,12.6026392705,24.6717325228,0.0257834231884,33.6492753623,NA,NA,30860,Metropolitan Statistical Area,125442.0,1828.5,68.6,1915.9,41011.0,0.750224092198,5866.0,0.107308149639,6844.0,0.125198938992,944.0,0.0172688191713,54665.0,496.1,1016.04187136,NA,724796-94128-2010,41.0589326493,3.67327285324
"Los Angeles-Long Beach-Santa Ana, CA",33.9691430306,-118.146485292,10.8963651384,42.4188351921,14.4741822792,51.2916967509,24.0963284643,22.2909593368,0.43317750738,6.46646207804,18.1959900408,30.2490700307,0.0253036358859,36.171021021,0.744200688202,2.65496254682,31100,Metropolitan Statistical Area,12828837.0,4848.5,2646.0,12113.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.9,1014.42634106,NA,722874-93134-2010,63.2053094576,1.42335368312
"Louisville/Jefferson County, KY-IN",38.2790358047,-85.7850485289,13.7417746737,50.6426540284,12.5472103004,47.3090128755,21.4785046729,19.8373831776,0.672400101928,9.91460055096,NA,NA,0.0313004511708,44.6676185037,3.28616923255,19.7058823529,31140,Metropolitan Statistical Area,1283566.0,4110.9,312.2,2477.3,478045.0,0.834604909389,51572.0,0.0900380599881,32069.0,0.0559883375816,11094.0,0.019368693041,572780.0,1467.7,1016.37805643,NA,724230-93821-2010,57.0407053979,6.38033001398
"Lubbock, TX",33.590764,-101.850419,6.38666666667,26.2888888889,6.65583561161,27.3853658537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31180,Metropolitan Statistical Area,284890.0,1795.8,158.6,3077.6,114228.0,0.823727933541,14258.0,0.10281816084,9040.0,0.0651898003923,1146.0,0.00826410522672,138672.0,1016.6,1013.31195172,NA,722670-23042-2010,59.5848488919,10.1287674311
"Lumberton, NC",34.645,-78.99028,10.5925619835,41.9256198347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31300,Micropolitan Statistical Area,134168.0,949.2,141.3,351.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1417.2,1015.86892759,NA,723108-13776-2010,62.2540607364,5.05809600288
"Lynchburg, VA",37.332706,-79.215011,9.80427350427,38.9914529915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31340,Metropolitan Statistical Area,252634.0,2120.3,119.1,808.3,84627.0,0.812510201143,10446.0,0.100292832797,7633.0,0.0732850079209,1449.0,0.0139119581393,104155.0,1820.9,1015.85440118,NA,724100-13733-2010,55.8252778435,3.84512943541
"Macon, GA",32.7837534227,-83.6191102167,13.2167381974,49.6931330472,10.9534242184,42.9164677804,23.735042735,21.9145299145,NA,NA,NA,NA,0.0265300408163,41.3306122449,1.45459952,5.96571428571,31420,Metropolitan Statistical Area,232293.0,1722.6,134.8,1049.9,81538.0,0.852453189198,9131.0,0.09546162612,4495.0,0.0469937585598,487.0,0.00509142612205,95651.0,1651.5,1016.55471747,NA,722170-03813-2010,63.1252509942,4.45554715433
"Madera, CA",36.953256,-120.034203,21.4503704286,68.4285714286,NA,NA,42.0,36.2,NA,NA,7.81316134254,14.9944751381,0.027658285192,43.8555758684,NA,NA,31460,Metropolitan Statistical Area,150865.0,2137.1,70.6,2391.0,31345.0,0.767789344764,5218.0,0.127813839559,4185.0,0.102510716473,77.0,0.00188609920392,40825.0,529.8,1014.79849771,NA,745046-93242-2010,59.3292918826,4.93576237791
"Madison, WI",43.0911997,-89.3847737,11.3955933796,41.6510638298,NA,NA,19.0,17.5666666667,NA,NA,NA,NA,0.0322590973236,36.2652068127,NA,NA,31540,Metropolitan Statistical Area,568593.0,2725.3,208.6,3502.2,265398.0,0.744799135645,33540.0,0.0941249105477,43374.0,0.121722536377,14023.0,0.0393534174302,356335.0,1516.0,1015.61211913,NA,726410-14837-2010,48.6241006192,5.92914329186
"Manchester-Nashua, NH",42.762056,-71.444583,8.07583333333,31.625,3.9631147541,16.3196721311,11.8859649123,11.0,0.422596323288,6.12602739726,4.97190698039,9.57918552036,0.0331606864198,36.5679012346,1.44927641644,8.94794520548,31700,Metropolitan Statistical Area,400721.0,876.1,457.4,2855.8,158765.0,0.829744645713,15022.0,0.0785086389815,16509.0,0.0862800639692,1046.0,0.00546665133635,191342.0,634.8,1012.89515869,NA,743946-54754-2010,50.9691502683,5.20252320902
"Manitowoc, WI",44.138619,-87.6161,9.25625,34.9375,NA,NA,NA,NA,NA,NA,2.5480115,4.58888888889,0.0310488415842,37.5594059406,NA,NA,31820,Micropolitan Statistical Area,81442.0,589.1,138.3,1062.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.9,NA,NA,726455-94897-2010,46.5523715649,7.3231845964
"Marshall, TX",32.668987,-94.167457,10.4295081967,40.8524590164,9.98989280695,40.0485436893,16.3898305085,15.1694915254,NA,NA,3.72130364384,8.69589041096,0.0260119835616,37.397260274,NA,NA,32220,Micropolitan Statistical Area,65631.0,900.0,72.9,237.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1210.6,1015.91581653,NA,722480-13957-2010,65.5333339124,6.1728512638
"McAlester, OK",34.90227,-95.784375,9.84098360656,39.2049180328,10.7981146623,42.5050847458,NA,NA,NA,NA,NA,NA,0.0307382410959,36.0301369863,NA,NA,32540,Micropolitan Statistical Area,45837.0,1305.5,35.1,428.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388.9,1015.67845355,NA,723566-93950-2010,60.4735860058,5.99538396143
"McAllen-Edinburg-Mission, TX",26.226226,-98.29107,9.72692307692,37.8269230769,10.3127327306,40.1680672269,18.3589108911,17.0024752475,NA,NA,NA,NA,0.0224445670816,27.0650069156,NA,NA,32580,Metropolitan Statistical Area,774769.0,1570.9,493.2,2083.8,212582.0,0.795597272435,28307.0,0.105940164223,25709.0,0.0962170375527,600.0,0.00224552578986,267198.0,993.2,1014.40596447,NA,722506-12959-2010,74.0947789958,8.89068226095
"Medford, OR",42.3687564,-122.878188769,6.04256410256,24.3230769231,5.80269859973,23.4993141289,12.5149700599,11.5988023952,0.503545981707,8.51219512195,NA,NA,0.030356961039,34.6753246753,NA,NA,32780,Metropolitan Statistical Area,203206.0,2783.5,73.0,1939.4,63805.0,0.767560479748,7223.0,0.0868911424688,11159.0,0.134240379179,940.0,0.0113079986045,83127.0,769.8,1015.31574918,NA,725970-24225-2010,53.2823745893,3.02710269665
"Memphis, TN-MS-AR",35.0078957311,-90.0896228487,11.0004201681,43.2941176471,12.0207801344,46.3731707317,20.9075144509,19.3526011561,0.394372131507,6.17260273973,10.2905765233,23.2,0.031637280654,42.5213442325,3.08276072055,5.15616438356,32820,Metropolitan Statistical Area,1316100.0,4577.9,287.5,2372.3,490279.0,0.832649477428,61806.0,0.104966220462,29846.0,0.0506879884786,6887.0,0.0116963136317,588818.0,1739.7,1016.61613236,NA,723340-13893-2010,62.9797857412,6.72984144284
"Merced, CA",37.2852955098,-120.441305863,15.0485652435,52.1911764706,NA,NA,24.9482758621,22.8103448276,NA,NA,6.84270966301,15.9424657534,0.0280882722372,42.9649595687,NA,NA,32900,Metropolitan Statistical Area,255793.0,1935.0,132.2,2455.0,61855.0,0.789671900932,7786.0,0.099399974467,8301.0,0.105974722329,388.0,0.00495340227244,78330.0,592.8,1014.62731847,NA,724815-23257-2010,58.2210442511,4.87958881669
"Meridian, MS",32.364565,-88.731491,11.1773109244,43.8571428571,11.8041969194,45.558988764,NA,NA,NA,NA,NA,NA,0.0257375203252,34.9430894309,NA,NA,32940,Micropolitan Statistical Area,107449.0,2161.4,49.7,648.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715.6,1016.88976022,NA,722340-13865-2010,62.1220813112,4.69195098474
"Miami, OK",36.922222,-94.838889,9.56292134831,37.9887640449,10.0324292306,40.0515970516,21.8571428571,20.18,NA,NA,NA,NA,0.0309220748299,39.4693877551,NA,NA,33060,Micropolitan Statistical Area,31848.0,470.8,67.6,782.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722092-53941-2010,60.9496953125,4.98837645617
"Miami-Fort Lauderdale-Pompano Beach, FL",26.3034328911,-80.364024655,7.08920772059,28.7442907687,9.2494410619,37.0771159875,17.330206379,16.0450281426,0.394467628094,5.27165841584,6.43259946332,15.8003309432,0.0270258368342,30.2104276069,0.403684384045,2.28849721707,33100,Metropolitan Statistical Area,5564635.0,5077.3,1096.0,7395.3,1985692.0,0.783007443668,249629.0,0.0984348857503,207423.0,0.0817920165806,93237.0,0.0367656540014,2535981.0,1363.1,1016.17837499,NA,722039-12885-2010,74.5445584608,6.99861074669
"Michigan City-La Porte, IN",41.707212,-86.891216,10.7389830508,40.5508474576,NA,NA,NA,NA,NA,NA,NA,NA,0.0336277309783,40.4184782609,2.35498777473,9.07417582418,33140,Metropolitan Statistical Area,111467.0,598.3,186.3,1177.3,35754.0,0.859512476561,3277.0,0.078777825857,2297.0,0.0552190009135,270.0,0.00649069666811,41598.0,1297.8,1016.10088283,NA,725327-04846-2010,48.6097008337,6.74095034478
"Middlesborough, KY",36.60843,-83.73694,12.8316666667,48.05,NA,NA,NA,NA,NA,NA,NA,NA,0.0334251791045,41.2810945274,NA,NA,33180,Micropolitan Statistical Area,28691.0,359.0,79.9,223.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720353-63875-2010,58.2326373964,1.94349686849
"Milwaukee-Waukesha-West Allis, WI",43.1055506634,-87.9521696607,11.2852860332,41.9507692308,10.9213483146,41.3651685393,21.816091954,20.1915708812,NA,NA,12.8420266712,24.3479452055,0.0306083776178,36.0994764398,2.08160133333,7.22222222222,33340,Metropolitan Statistical Area,1555908.0,1454.8,1069.5,5257.6,628651.0,0.805509463264,68995.0,0.0884053718484,55513.0,0.0711304791278,27280.0,0.0349546857602,780439.0,NA,NA,NA,726405-94869-2010,46.3453352207,5.8890189647
"Minneapolis-St. Paul-Bloomington, MN-WI",44.9527859142,-93.161989322,9.19555084746,35.5222457627,10.6655307565,40.3221512247,25.0766423358,23.045620438,0.379890721566,5.02067946824,8.60453508605,17.1236399604,0.0283830187688,33.8348348348,0.455252638444,2.37894736842,33460,Metropolitan Statistical Area,3279833.0,6027.2,544.2,3383.4,1375195.0,0.784042130445,150010.0,0.0855254418377,149476.0,0.0852209915615,79300.0,0.0452114361558,1753981.0,1209.0,1015.57660658,NA,726580-14922-2010,47.1240647454,7.52424861295
"Missoula, MT",46.8986544117,-114.084674582,8.11978035488,31.6776315789,19.5497981872,62.9327731092,16.9686609687,15.7464387464,0.686385768362,11.6214689266,NA,NA,0.0207261488372,26.423255814,NA,NA,33540,Metropolitan Statistical Area,109299.0,2593.4,42.1,1908.0,43629.0,0.733383761977,6064.0,0.101933098,8830.0,0.148428307279,967.0,0.016254832745,59490.0,572.0,1016.77892128,NA,727730-24153-2010,42.2242983348,3.99845797849
"Mobile, AL",30.6237002689,-88.1140801038,9.63443396226,38.8443396226,NA,NA,19.3990929705,17.8548752834,NA,NA,NA,NA,0.0272637704918,38.881147541,NA,NA,33660,Metropolitan Statistical Area,412992.0,1229.4,335.9,1659.3,148951.0,0.851630350884,17360.0,0.0992561506224,7726.0,0.0441735610431,864.0,0.00493993745033,174901.0,1897.7,1017.22823677,NA,722235-13838-2010,66.0695673469,5.86927867755
"Modesto, CA",37.5554129154,-120.906199517,12.4127611577,44.5425361156,10.9830508475,40.593220339,22.6916666667,20.825,0.33129070137,4.46164383562,10.1306530822,19.298630137,0.0253381182336,36.3903133903,NA,NA,33700,Metropolitan Statistical Area,514453.0,1494.8,344.2,4322.7,144943.0,0.803716293023,18689.0,0.103631453746,15124.0,0.0838633477689,1585.0,0.00878890546243,180341.0,591.4,1014.77555708,NA,724926-23258-2010,59.4199655667,5.18776548971
"Monroe, LA",32.509713,-92.046093,9.55950413223,38.479338843,11.9943639673,NA,NA,NA,NA,NA,NA,NA,0.0271263104396,34.9038461538,0.36506537037,1.56481481481,33740,Metropolitan Statistical Area,176441.0,1487.4,118.6,995.8,65674.0,0.871412459364,6225.0,0.082598022955,2572.0,0.034127247396,894.0,0.0118622702846,75365.0,1387.3,1016.82738327,NA,722486-13942-2010,65.5970793534,4.78474903921
"Monroe, MI",41.763889,-83.471944,9.38655462185,36.2773109244,11.5333333333,42.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33780,Metropolitan Statistical Area,152021.0,549.4,276.7,919.0,36588.0,0.848378046236,3143.0,0.0728777795812,3039.0,0.0704662972152,357.0,0.00827787696802,43127.0,NA,NA,NA,725418-54823-2010,51.7247420689,5.94136668012
"Montgomery, AL",32.40712,-86.256367,12.0980179744,46.1237721022,11.8983050847,46.0847457627,24.7627118644,22.7457627119,NA,NA,NA,NA,0.0319848295688,40.6981519507,NA,NA,33860,Metropolitan Statistical Area,374536.0,2713.1,138.0,1492.7,142105.0,0.856245066671,16269.0,0.0980278736827,6728.0,0.040539156318,861.0,0.00518790332785,165963.0,1138.9,1016.20389808,NA,722265-13821-2010,63.3682748925,4.217880395
"Morgantown, WV",39.649367,-79.920867,11.3169491525,43.7457627119,NA,NA,NA,NA,NA,NA,NA,NA,0.0343976542056,43.8691588785,3.17513404932,10.5726027397,34060,Metropolitan Statistical Area,129709.0,1008.9,128.6,2034.2,52439.0,0.791914585158,6465.0,0.0976320637893,6525.0,0.0985381618291,789.0,0.0119151892235,66218.0,1487.8,1016.20150995,NA,724176-13736-2010,51.1602475479,3.59381134325
"Mount Vernon, IL",38.082155,-88.624943,11.2683333333,43.5666666667,NA,NA,NA,NA,NA,NA,NA,NA,0.0359884537445,46.3700440529,NA,NA,34500,Micropolitan Statistical Area,47284.0,1005.8,47.0,397.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744652-53897-2010,57.2667078444,5.03097757869
"Muncie, IN",40.201141,-85.387999,12.7873873874,47.1441441441,NA,NA,NA,NA,NA,NA,NA,NA,0.0330300869565,40.2173913043,NA,NA,34620,Metropolitan Statistical Area,117671.0,392.1,300.1,2377.0,40381.0,0.813526200214,4082.0,0.0822370409171,4461.0,0.0898724741624,713.0,0.014364284707,49637.0,1372.8,1015.81273893,NA,725336-94895-2010,49.7429836066,7.04164707159
