CBSA Name,Latitude,Longitude,PM25_FRMFEM,AQI_PM25_FRMFEM,PM25_NOFRMFEM,AQI_PM25_NOFRMFEM,PM10,AQI_PM10,TEMP,PRESS,RH,DP,WIND,CO,AQI_CO,NO2,AQI_NO2,OZONE,AQI_OZONE,SO2,AQI_SO2,id,MetArea,pop2010,landarea,popdense2010,pop_weight2010,alone,alone_frac,carpool,carpool_frac,other,other_frac,pt,pt_frac,total_trans
"Ponce, PR",18.009558,-66.627249,6.21315789474,24.7894736842,NA,NA,30.7008547009,27.6495726496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38660,Metropolitan Statistical Area,243147.0,210.7,1154.1,4299.3,72722.0,0.829326703768,7445.0,0.0849032934951,6744.0,0.0769090411459,777.0,0.0088609615911,87688.0
"Port St. Lucie, FL",27.448889,-80.40833,7.74109589041,31.9383561644,8.8614996858,36.3294797688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0281340309859,32.9549295775,NA,NA,38940,Metropolitan Statistical Area,424107.0,1115.4,380.2,1921.0,112241.0,0.800178227704,13905.0,0.0991302488059,13619.0,0.0970913238754,505.0,0.00360019961503,140270.0
"Portland-South Portland-Biddeford, ME",43.6652430097,-70.2653647767,7.66601941748,30.3300970874,6.67889051225,24.2186915888,18.4936708861,17.0632911392,48.2329771945,1004.16463622,70.179703189,NA,NA,0.332352224658,4.19726027397,9.77661590935,19.9745042493,0.0295047875713,33.4331008244,1.56181253151,6.56712328767,38860,Metropolitan Statistical Area,514098.0,2079.6,247.2,1471.1,204602.0,0.784441675453,25026.0,0.0959493913544,29151.0,0.111764593118,2046.0,0.00784434007476,260825.0
"Portland-Vancouver-Beaverton, OR-WA",45.5927786199,-122.660039153,6.22902208202,25.2050473186,5.05897258689,20.5439137134,12.3157894737,11.3618421053,52.1016843225,1008.40221514,74.3185379376,NA,4.56319671336,0.378074446069,6.33455210238,9.05446697808,17.1726027397,0.0210892118731,26.0634595701,1.35235764384,2.81917808219,38900,Metropolitan Statistical Area,2226009.0,6683.7,333.0,4372.6,752271.0,0.713733664518,101613.0,0.0964075696826,136149.0,0.129174359626,63961.0,0.0606844061731,1053994.0
"Portsmouth, OH",38.754595,-82.917,11.8716763006,45.6994219653,NA,NA,18.2262592898,16.8695293146,55.9050499014,1000.0792525,NA,NA,4.17739667671,NA,NA,NA,NA,NA,NA,1.76492773419,9.18331805683,39020,Micropolitan Statistical Area,79499.0,610.2,130.3,1077.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Poughkeepsie-Newburgh-Middletown, NY",41.49916,-74.00885,8.15438596491,31.8157894737,7.84673758136,30.9608938547,NA,NA,52.3204130261,998.761866558,64.951717823,NA,2.72885944561,NA,NA,NA,NA,0.0283681650485,34.8640776699,NA,NA,39100,Metropolitan Statistical Area,670301.0,1607.3,417.0,2319.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prescott, AZ",34.595,-112.331,3.86666666667,16.1228070175,2.9252173913,12.2347826087,11.0677966102,10.2542372881,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0365221627907,41.3209302326,NA,NA,39140,Metropolitan Statistical Area,211033.0,8123.5,26.0,724.5,56152.0,0.737280235291,10067.0,0.132180512336,9809.0,0.128792951773,133.0,0.00174630060004,76161.0
"Prineville, OR",44.299787,-120.844773,8.392,32.24,6.71356854039,26.6201117318,NA,NA,48.5831546877,914.286273953,61.9068645192,NA,3.5587605726,NA,NA,NA,NA,NA,NA,NA,NA,39260,Micropolitan Statistical Area,20978.0,2979.1,7.0,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Providence-New Bedford-Fall River, RI-MA",41.7338806855,-71.507458116,7.3247488123,29.8839226151,8.95847925734,34.7777777778,13.6853146853,12.6608391608,53.4560608526,1007.719277,67.642406444,NA,NA,0.321456265193,3.74585635359,7.57029972264,13.2679245283,0.0348405661253,40.7088167053,2.22867584626,10.1855955679,39300,Metropolitan Statistical Area,1600852.0,1586.9,1008.8,4763.7,558590.0,0.815219453533,55766.0,0.0813862189544,57276.0,0.0835899486575,13570.0,0.0198043788547,685202.0
"Provo-Orem, UT",40.2963661457,-111.699558812,8.89195652174,33.3945652174,8.96364190127,33.7035294118,25.3486973948,22.4729458918,NA,NA,NA,NA,NA,0.446712731507,6.7698630137,14.5867103929,27.8873626374,0.0331440262751,41.6244204019,NA,NA,39340,Metropolitan Statistical Area,526810.0,5395.7,97.6,4270.3,148676.0,0.73035413402,24159.0,0.118678371249,28177.0,0.138416344496,2555.0,0.0125511502355,203567.0
"Pueblo, CO",38.276099,-104.597613,6.24462809917,25.8429752066,NA,NA,18.6330275229,17.2110091743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39380,Metropolitan Statistical Area,159063.0,2386.1,66.7,2676.3,49962.0,0.804800257732,7056.0,0.113659793814,4528.0,0.0729381443299,534.0,0.00860180412371,62080.0
"Quincy, IL-MO",39.915409,-91.335868,10.4534482759,41.0517241379,NA,NA,NA,NA,NA,NA,NA,NA,3.40984112605,NA,NA,NA,NA,0.0311069886686,33.4277620397,NA,NA,39500,Micropolitan Statistical Area,77314.0,1360.2,56.8,1541.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Raleigh-Cary, NC",35.8212166679,-78.5732876763,10.6193899193,41.1659793814,10.6475513529,42.2125279642,16.8648648649,15.5945945946,60.5465514429,NA,67.0346209053,NA,2.90315286908,0.408828051095,6.58394160584,NA,NA,0.0315163554455,41.1603960396,1.01482491233,3.60821917808,39580,Metropolitan Statistical Area,1130490.0,2118.2,533.7,1850.1,435618.0,0.804364364216,51657.0,0.0953841438194,49209.0,0.0908639358308,5084.0,0.0093875561333,541568.0
"Rapid City, SD",44.0862159336,-103.267830928,5.66550368553,24.2032085561,NA,NA,23.9575471698,21.9418238994,56.410315871,NA,NA,NA,6.00672811781,NA,NA,NA,NA,0.0322555369863,33.9643835616,NA,NA,39660,Metropolitan Statistical Area,126382.0,6247.5,20.2,1170.8,54886.0,0.814392759107,6630.0,0.0983752503895,5576.0,0.0827361080199,303.0,0.00449588248386,67395.0
"Reading, PA",40.38335,-75.9686,10.1655580624,38.3797468354,11.1213114754,41.9508196721,8.21690140845,7.68169014085,NA,NA,NA,NA,5.19935066667,0.313807403846,3.32692307692,8.22607758287,16.9834254144,0.0301712329412,44.5505882353,3.3927978338,9.60110803324,39740,Metropolitan Statistical Area,411442.0,856.5,480.4,4656.8,135908.0,0.803442955361,15536.0,0.0918436718551,14835.0,0.0876995926861,2878.0,0.0170137800978,169157.0
"Redding, CA",40.6253524138,-122.39586854,4.93793103448,20.4712643678,2.35630252101,9.76470588235,12.7828571429,11.84,43.0265785315,NA,66.4173425205,NA,3.20806739452,NA,NA,NA,NA,0.0286133867596,34.1017421603,NA,NA,39820,Metropolitan Statistical Area,177223.0,3775.4,46.9,1334.2,53870.0,0.808701004308,5846.0,0.0877606473211,6418.0,0.0963475597856,479.0,0.00719078858481,66613.0
"Reno-Sparks, NV",39.525083,-119.807717,6.13966111896,24.3320158103,6.32892561983,25.4628099174,20.9516407599,19.1606217617,NA,873.162962635,42.607138148,NA,NA,0.381695555556,5.30899908173,16.2694477808,30.5068493151,0.032225144815,38.4339881224,0.427121,1.3,39900,Metropolitan Statistical Area,425417.0,6565.3,64.8,3714.7,156949.0,0.790233169361,19829.0,0.099838377532,17385.0,0.0875329161023,4448.0,0.0223955370045,198611.0
"Richmond, VA",37.5233349384,-77.4112507635,9.87512315271,38.9593596059,11.1568421053,43.1157894737,15.9579831933,14.781512605,NA,NA,NA,NA,NA,0.347474899314,4.74828375286,8.97151787436,19.5492359932,0.0341159606742,45.6713483146,1.95111744636,10.0024660912,40060,Metropolitan Statistical Area,1258251.0,5685.0,221.3,2175.7,470350.0,0.820173817213,51914.0,0.0905251483933,41788.0,0.0728679142632,9424.0,0.0164331201306,573476.0
"Richmond-Berea, KY",37.738458,-84.284952,10.7034782609,42.5043478261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40080,Micropolitan Statistical Area,99972.0,753.8,132.6,952.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Riverside-San Bernardino-Ontario, CA",33.9386039307,-117.222888846,11.0965357526,42.7158012284,14.2997173695,49.2237694301,29.4211448598,26.6890576324,65.2607952931,950.906174339,53.8230482637,NA,4.55459375607,0.381687532959,5.27542156362,14.12997025,26.0419799499,0.0350849274247,49.8968550693,1.04827341866,2.74850746269,40140,Metropolitan Statistical Area,4224851.0,27263.4,155.0,4299.6,1079269.0,0.76887166463,184241.0,0.131253361639,122789.0,0.087474932411,17406.0,0.0124000413192,1403705.0
"Riverton, WY",42.841049,-108.736277,9.40593220339,34.7118644068,NA,NA,10.8260233918,10.0409356725,39.9969177393,747.871401175,57.2577695679,NA,8.60388662222,NA,NA,0.620559022901,1.86870229008,0.0437709611111,41.7277777778,NA,NA,40180,Micropolitan Statistical Area,40123.0,9183.8,4.4,374.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Roanoke, VA",37.2973482851,-79.9874538426,10.2565957447,40.5106382979,NA,NA,18.7457627119,17.4237288136,NA,NA,NA,NA,NA,0.331160652055,4.35616438356,7.60323301111,16.7916666667,0.0345488139535,44.5674418605,1.07175301389,3.11944444444,40220,Metropolitan Statistical Area,308707.0,1868.7,165.2,1483.4,128209.0,0.837748301098,13466.0,0.0879900679561,9662.0,0.0631338212232,1703.0,0.0111278097229,153040.0
"Rochester, MN",43.996908,-92.450366,9.30172413793,35.9827586207,10.6946077079,40.3759398496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0275209257426,34.2079207921,NA,NA,40340,Metropolitan Statistical Area,186011.0,1615.6,115.1,1549.6,85617.0,0.765147994566,11764.0,0.1051333381,10131.0,0.0905394294702,4384.0,0.0391792378637,111896.0
"Rochester, NY",43.14618,-77.54817,8.61517857143,33.1785714286,7.40572033974,29.9419953596,NA,NA,52.2897260274,993.519406405,65.8664383562,NA,3.86650556986,0.393866474164,5.36170212766,NA,NA,0.0289380553633,33.3408304498,2.18508191781,9.23835616438,40380,Metropolitan Statistical Area,1054323.0,2928.1,360.1,2909.0,413472.0,0.817789662518,41024.0,0.0811397219525,41552.0,0.0821840319464,9549.0,0.0188865835834,505597.0
"Rock Springs, WY",41.591613,-109.220722,5.8980952381,24.5904761905,NA,NA,13.7872674876,12.5983756877,40.0383425673,847.090096762,56.6556849647,NA,8.83788433028,NA,NA,3.46512354031,11.2590051458,0.0365947941176,40.2595155709,0.859794465608,4.81481481481,40540,Micropolitan Statistical Area,43806.0,10426.6,4.2,768.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rockford, IL",42.263081,-89.092767,9.88773584906,38.4811320755,NA,NA,NA,NA,NA,NA,NA,NA,3.59748911838,0.361316624658,5.41095890411,NA,NA,0.0260838805556,31.2055555556,NA,NA,40420,Metropolitan Statistical Area,349431.0,794.1,440.0,2381.4,125905.0,0.851106258999,12152.0,0.0821464060947,8771.0,0.0592911560119,1103.0,0.00745617889421,147931.0
"Rocky Mount, NC",35.93355,-77.75007,9.70085470085,38.6752136752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0325537674419,44.6418604651,NA,NA,40580,Metropolitan Statistical Area,152392.0,1045.7,145.7,525.7,49796.0,0.841731604659,6154.0,0.104024746869,2965.0,0.0501191703714,244.0,0.00412447810139,59159.0
"Rome, GA",34.26054,-85.32333,13.2822742475,49.0769230769,14.8968394048,54.317617866,25.1694915254,23.2203389831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55700882418,7.47527472527,40660,Metropolitan Statistical Area,96317.0,509.9,188.9,723.0,34788.0,0.819215824797,4564.0,0.107476745555,2923.0,0.0688331567173,190.0,0.00447427293065,42465.0
"Roswell, NM",33.396944,-104.523611,5.33168316832,22.1683168317,4.63389830508,19.1610169492,17.5,16.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40740,Micropolitan Statistical Area,65645.0,6065.3,10.8,1163.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Russellville, AR",35.259775,-93.10005,11.2831932773,44.0924369748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40780,Micropolitan Statistical Area,83939.0,1742.5,48.2,425.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rutland, VT",43.608056,-72.982778,9.43275862069,36.0431034483,9.64599878922,36.7052980132,13.6271186441,12.593220339,49.0371068984,991.376883795,65.5258221151,NA,2.79358313699,0.375360509589,4.93698630137,7.6972166411,16.0931506849,NA,NA,2.4334441585,7.61671469741,40860,Micropolitan Statistical Area,61642.0,929.8,66.3,841.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sacramento--Arden-Arcade--Roseville, CA",38.6085838733,-121.449985697,7.71782178218,30.2237623762,6.97879535802,27.0532915361,16.0909090909,14.857381151,59.114631345,977.519342421,66.4454769835,NA,3.9996221935,0.373579222987,5.45423262216,8.3800494373,17.0678205581,0.0284854088115,36.8854508197,0.238595349325,0.599700149925,40900,Metropolitan Statistical Area,2149127.0,5094.2,421.9,4538.5,686592.0,0.753859650471,104635.0,0.114886431137,95446.0,0.104797154932,24096.0,0.0264567634603,910769.0
"Salinas, CA",36.69676,-121.637182,6.44947097548,26.0889423077,NA,NA,16.4917127072,15.2375690608,55.4894381551,NA,NA,NA,NA,0.335411670391,4.40782122905,6.05374625485,13.6288088643,0.0246512117864,29.4659300184,NA,NA,41500,Metropolitan Statistical Area,415057.0,3280.6,126.5,6402.3,124735.0,0.715379497826,22320.0,0.128009543364,24021.0,0.13776510937,3286.0,0.0188458494397,174362.0
"Salisbury, NC",35.551868,-80.395039,11.0289473684,43.5701754386,11.1798922646,44.0047505938,NA,NA,NA,NA,NA,NA,2.40490450898,0.305064546703,3.31868131868,NA,NA,0.0338184529915,45.8085470085,NA,NA,41580,Micropolitan Statistical Area,138428.0,511.4,270.7,659.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salt Lake City, UT",40.7278430789,-111.978652233,9.51511111111,34.1711111111,10.4569756059,38.5696040868,32.6859605911,28.6022167488,51.1219175247,NA,60.4367368386,NA,NA,0.393388394444,6.45555555556,16.8397365566,30.7264150943,0.0329037653722,39.9029126214,2.80558636231,9.02287282708,41620,Metropolitan Statistical Area,1124197.0,9555.3,117.7,4563.5,452711.0,0.765414001647,70830.0,0.119754708272,45621.0,0.0771329880854,22297.0,0.0376983019956,591459.0
"San Antonio, TX",29.3918750935,-98.4616045981,8.84859813084,35.5046728972,9.05040504779,36.2431271478,16.6659663866,15.4222689076,68.3638625517,NA,NA,NA,5.00158365656,0.331975066298,3.99815837937,6.09679748485,13.2054693274,0.0258824209431,32.79889043,0.592375733918,4.31578947368,41700,Metropolitan Statistical Area,2142508.0,7312.6,293.0,3475.4,768918.0,0.793248518561,108702.0,0.112141607382,69188.0,0.0713772840566,22520.0,0.0232325900005,969328.0
"San Diego-Carlsbad-San Marcos, CA",33.0655902017,-117.090832666,5.56408160406,27.511372549,13.5218337016,49.8728813559,23.9622641509,21.9169811321,61.0992895877,747.801640586,66.7935840324,NA,3.01518600999,0.547702481095,8.62320730117,13.035015287,23.842215256,0.0294114650644,35.8166501487,1.125664045,3.07621671258,41740,Metropolitan Statistical Area,3095313.0,4206.6,735.8,6920.5,1113770.0,0.761643794399,147953.0,0.101176620229,157398.0,0.107635517163,43203.0,0.0295440682092,1462324.0
"San Francisco-Oakland-Fremont, CA",37.7140450781,-122.212700261,9.03737433469,34.9395579612,8.02175849422,31.2397317687,17.1008902077,15.7863501484,52.8029287394,NA,88.2872926552,NA,6.77333367688,0.347513876343,4.63251088534,11.3403113411,19.9918421053,0.0212259023968,26.2009818077,0.927295615863,3.19736842105,41860,Metropolitan Statistical Area,4335391.0,2470.5,1754.8,12144.9,1319761.0,0.612780078441,232151.0,0.107790355974,284306.0,0.132006517075,317509.0,0.147423048511,2153727.0
"San Jose-Sunnyvale-Santa Clara, CA",36.9753143309,-121.52165139,7.28982797109,30.2805280528,7.89271044655,30.1005830904,15.6028368794,14.4042553191,56.5184468028,NA,61.4543003616,NA,3.24858882592,0.35029512963,5.41975308642,13.54778846,23.1334702259,0.0246897823129,32.1831875607,0.407740410678,0.995893223819,41940,Metropolitan Statistical Area,1836911.0,2678.8,685.7,8417.7,737811.0,0.762442466317,106253.0,0.109800205437,87649.0,0.0905751198209,35981.0,0.0371822084254,967694.0
"San Juan-Caguas-Guaynabo, PR",18.440095,-66.11446,8.41076923077,32.7846153846,NA,NA,28.437037037,25.2098765432,NA,NA,NA,NA,NA,0.796497048346,11.9338422392,NA,NA,0.0115150272989,15.7327586207,1.36144435182,5.20948905109,41980,Metropolitan Statistical Area,2478905.0,1589.9,1559.1,5887.5,565415.0,0.781551505836,74248.0,0.102630167585,57563.0,0.0795671309223,26226.0,0.0362511956564,723452.0
"San Luis Obispo-Paso Robles, CA",35.2119431007,-120.610710853,7.5717599261,30.0296465222,NA,NA,24.8658109685,21.9124854142,56.5075034627,1008.73842019,NA,NA,4.40716760445,NA,NA,3.95435022509,11.3357933579,0.0306550418146,35.7297830375,0.289540328767,1.02191780822,42020,Metropolitan Statistical Area,269637.0,3298.6,81.7,2293.4,85120.0,0.72821223554,13707.0,0.117265097657,16525.0,0.141373439759,1537.0,0.0131492270445,116889.0
"Santa Barbara-Santa Maria-Goleta, CA",34.6937009196,-120.071925628,8.22754299121,32.8962264151,3.70789473684,15.4912280702,17.8262757872,16.4875135722,57.2820094216,1009.76039811,67.8107355288,NA,4.20521931321,0.309268740385,3.40567765568,3.63972417379,8.09052263066,0.0296782091055,32.8981926333,0.596914583828,1.47738693467,42060,Metropolitan Statistical Area,423895.0,2735.1,155.0,6242.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santa Cruz-Watsonville, CA",36.983921,-121.989328,6.51484755777,26.8843930636,NA,NA,14.1639344262,13.0819672131,54.2712250469,NA,NA,NA,NA,0.302374442623,3.15409836066,1.80113427303,3.78947368421,0.02173036,27.5622222222,NA,NA,42100,Metropolitan Statistical Area,262382.0,445.2,589.4,4553.7,77972.0,0.689645412653,11793.0,0.104306524796,20323.0,0.179752522974,2973.0,0.026295539576,113061.0
"Santa Fe, NM",35.671111,-105.953611,4.0125,16.4821428571,2.9117230692,11.9832635983,11.3981481481,10.4259259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0369083671233,39.9260273973,NA,NA,42140,Metropolitan Statistical Area,144170.0,1909.4,75.5,1770.8,51077.0,0.727323213625,8840.0,0.125879303961,9014.0,0.128357018768,1295.0,0.0184404636459,70226.0
"Santa Rosa-Petaluma, CA",38.443503,-122.710169,7.22244147593,28.9171270718,NA,NA,10.0222222222,9.2,NA,NA,NA,NA,NA,0.350195526027,4.68767123288,8.2174182,15.6356164384,0.0180274082192,22.9315068493,NA,NA,42220,Metropolitan Statistical Area,483878.0,1575.8,307.1,3253.6,155487.0,0.761418560578,19715.0,0.0965441929023,26062.0,0.127625399717,2943.0,0.0144118468025,204207.0
"Sault Ste. Marie, MI",46.480037274,-84.4328070822,12.8753424658,45.5890410959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026689875,28.7619047619,NA,NA,42300,Micropolitan Statistical Area,38520.0,1558.4,24.7,1805.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Savannah, GA",32.1003745,-81.1514304167,10.7447368421,42.3859649123,10.3994229044,40.8851540616,15.5789473684,14.4035087719,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300085934959,36.1544715447,2.95751806944,17.5222222222,42340,Metropolitan Statistical Area,347611.0,1340.1,259.4,1811.1,132095.0,0.817030251675,15821.0,0.0978556009822,11015.0,0.0681296659389,2746.0,0.0169844814043,161677.0
"Scottsbluff, NE",41.876853,-103.656561,5.298,22.0,NA,NA,NA,NA,66.7976190645,NA,53.1845621871,NA,NA,NA,NA,NA,NA,0.0381046168831,40.3246753247,NA,NA,42420,Micropolitan Statistical Area,37660.0,1485.5,25.4,827.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Scranton--Wilkes-Barre, PA",41.442778,-75.623056,9.69610394286,37.2507204611,9.27213114754,36.2131147541,15.2837465565,14.1432506887,NA,NA,NA,NA,NA,0.308395660274,3.38904109589,9.11859256198,18.7438016529,0.0276243531469,37.7913752914,1.46539139669,5.05785123967,42540,Metropolitan Statistical Area,563631.0,1746.7,322.7,2889.1,206749.0,0.816724868059,26227.0,0.103605062731,17805.0,0.0703354612395,2363.0,0.00933460797017,253144.0
"Seaford, DE",38.6539,-75.6106,9.89545454545,38.4454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035833020073,44.1751824818,NA,NA,42580,Micropolitan Statistical Area,197145.0,936.1,210.6,388.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Searcy, AR",35.24894,-91.715596,11.6709401709,45.3846153846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42620,Micropolitan Statistical Area,77076.0,1035.1,74.5,311.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Seattle-Tacoma-Bellevue, WA",47.6402321063,-122.253088032,6.55053893428,26.489465154,5.9065659301,24.1402362403,NA,NA,50.2452905855,1003.94556304,81.5810327083,NA,1.51657024231,0.242945798851,3.37931034483,NA,NA,0.0224094390818,26.174808711,1.1358526137,5.06849315068,42660,Metropolitan Statistical Area,3439809.0,5872.3,585.8,4721.6,1232056.0,0.700054888172,183865.0,0.104472192834,189338.0,0.107581954405,154683.0,0.0878909645886,1759942.0
"Seneca, SC",34.805261,-83.2377,8.6880733945,34.7798165138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377342050562,37.0786516854,0.492759756164,1.01095890411,42860,Micropolitan Statistical Area,74273.0,626.3,118.6,282.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sheridan, WY",44.8112956213,-106.96403001,7.46312292359,29.4053156146,NA,NA,18.6507352941,17.2316176471,45.9820776219,882.60846711,64.6914383603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43260,Micropolitan Statistical Area,29116.0,2524.0,11.5,1184.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shreveport-Bossier City, LA",32.471666,-93.794999,10.9887417219,43.4105960265,9.34089307801,37.8377088305,19.8224852071,18.3609467456,NA,NA,NA,NA,10.462407,NA,NA,NA,NA,0.029943,40.0521262003,0.339451757009,2.52336448598,43340,Metropolitan Statistical Area,398604.0,2594.2,153.7,1566.4,168312.0,0.856806878401,15499.0,0.0788990078446,10436.0,0.0531253658859,2194.0,0.0111687478683,196441.0
"Sierra Vista-Douglas, AZ",31.3492,-109.539683,6.77627118644,28.1016949153,5.33206751055,21.94092827,22.6545454545,20.6424242424,59.4032654011,NA,45.7876247445,NA,5.0802632967,NA,NA,NA,NA,0.0414810521978,42.1895604396,NA,NA,43420,Micropolitan Statistical Area,131346.0,6165.7,21.3,1064.8,38399.0,0.765011754393,5856.0,0.116667330757,5647.0,0.112503486472,292.0,0.00581742837789,50194.0
"Silver City, NM",32.784444,-108.271667,4.4875,18.7692307692,NA,NA,13.3148148148,12.2777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0428764,42.0794520548,0.0547387408451,0.2,43500,Micropolitan Statistical Area,29514.0,3961.6,7.4,324.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sioux City, IA-NE-SD",42.7837949077,-96.7045942338,9.6443791105,36.9,NA,NA,18.6293532338,17.1467661692,46.2173433901,NA,NA,NA,6.61533748493,0.121791943925,1.40186915888,2.95363870274,6.4698630137,0.0290411267606,31.7633802817,0.360347388203,1.44444444444,43580,Metropolitan Statistical Area,143577.0,2073.9,69.2,2105.7,66075.0,0.803959263631,8294.0,0.100916203292,7177.0,0.0873252460851,641.0,0.00779928699186,82187.0
"Sioux Falls, SD",43.5474637684,-96.7039939076,10.0527697684,37.9584026622,8.96229508197,34.9508196721,19.4611650485,17.9587378641,46.9784246685,NA,NA,NA,4.63374584932,NA,NA,6.59091268219,15.4136986301,0.0283624493151,31.9178082192,0.247429364384,1.10410958904,43620,Metropolitan Statistical Area,228261.0,2575.7,88.6,2215.0,108918.0,0.843632364104,10482.0,0.0811891004291,9103.0,0.0705079547039,603.0,0.00467058076309,129106.0
"Somerset, KY",37.09798,-84.61152,11.0004224537,43.5283018868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280011056911,37.9390243902,NA,NA,43700,Micropolitan Statistical Area,63063.0,658.4,95.8,320.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Bend-Mishawaka, IN-MI",41.696692,-86.214683,13.7679892166,48.6838095238,NA,NA,NA,NA,51.3220307479,NA,75.9331677103,NA,4.32034698333,NA,NA,11.2280963593,18.0677966102,0.0291482417582,35.4175824176,NA,NA,43780,Metropolitan Statistical Area,319224.0,947.9,336.8,2015.6,110710.0,0.826928391631,10802.0,0.0806835921453,10740.0,0.0802204943196,1629.0,0.0121675219038,133881.0
"Spartanburg, SC",34.955566,-81.924797,11.4045584046,44.1737891738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0308018262195,44.8323170732,NA,NA,43900,Metropolitan Statistical Area,284307.0,807.9,351.9,799.6,113175.0,0.858687405159,12029.0,0.0912670713202,6265.0,0.0475341426404,331.0,0.00251138088012,131800.0
"Spokane, WA",47.672482,-117.364852,7.48301886792,30.0880503145,7.38897689345,29.7957746479,20.6721311475,19.1147540984,50.2113121319,NA,NA,NA,NA,0.549148435616,9.82739726027,NA,NA,0.0284812987013,33.4848484848,NA,NA,44060,Metropolitan Statistical Area,471221.0,1763.8,267.2,2861.7,179269.0,0.776103313621,23150.0,0.100222524309,22917.0,0.0992138051657,5650.0,0.0244603569047,230986.0
"Springfield, IL",39.831921,-89.644164,11.4663793103,43.9482758621,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369343038997,5.42618384401,NA,NA,0.0285900257235,34.4437299035,0.995539254144,5.18784530387,44100,Metropolitan Statistical Area,210170.0,1182.7,177.7,1719.1,92331.0,0.822907104215,11894.0,0.106006185328,6600.0,0.0588230051426,1376.0,0.0122637053146,112201.0
"Springfield, MA",42.1499611271,-72.5749583157,8.44279661017,32.688559322,7.67210627081,29.2053191489,11.7916666667,10.9083333333,50.7140720607,989.804337299,64.701096587,NA,NA,0.281430520478,3.70307167235,7.79131988818,14.5820348304,0.0311449562433,35.2913553895,1.43771595574,3.19502074689,44140,Metropolitan Statistical Area,692942.0,1843.7,375.8,3184.9,213575.0,0.792521373865,22380.0,0.0830463694116,26851.0,0.0996370895921,6682.0,0.0247951671317,269488.0
"Springfield, MO",37.199541,-93.284874,10.1228915663,39.6385542169,NA,NA,16.9528301887,15.679245283,NA,NA,NA,NA,4.76101555342,0.313245135036,3.68248175182,7.95208912868,18.8014705882,0.0350100116279,41.9488372093,2.32892410161,12.1557017544,44180,Metropolitan Statistical Area,436712.0,3006.8,145.2,1434.4,164673.0,0.82274382841,20288.0,0.10136347058,14411.0,0.0720006395172,779.0,0.00389206149357,200151.0
"Springfield, OH",39.92882,-83.80949,13.1344262295,48.7213114754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300503697674,44.2674418605,1.39277593973,6.61095890411,44220,Metropolitan Statistical Area,138333.0,397.5,348.0,1928.1,38973.0,0.824058020045,4755.0,0.100541294879,3160.0,0.0668160866072,406.0,0.00858459846915,47294.0
